feature_variant,lr,rollout_len,hidden_sizes,clip_coef,reward_temperature,max_episode_steps,seed,val_mse,final_reward,train_time_sec,episode_reward_log
full,0.0001,512,"(512, 512)",0.2,0.5,512,0,10682.878,196.80638833388383,262.37537570804125,sweep_episode_logs/fv=full_lr=0.0001_rollout=512_hidden=512x512_clip=0.2_temp=0.5_maxep=512_seed=0.csv
full,0.0001,512,"(512, 512)",0.2,0.5,512,1,12893.383,196.93623002307442,262.40416249999544,sweep_episode_logs/fv=full_lr=0.0001_rollout=512_hidden=512x512_clip=0.2_temp=0.5_maxep=512_seed=1.csv
full,0.0001,512,"(512, 512)",0.2,0.5,512,2,9377.77,185.5748925136465,261.8534870840376,sweep_episode_logs/fv=full_lr=0.0001_rollout=512_hidden=512x512_clip=0.2_temp=0.5_maxep=512_seed=2.csv
full,0.0001,512,"(512, 512)",0.1,0.5,512,0,7465.7246,197.7557631697082,262.653388708015,sweep_episode_logs/fv=full_lr=0.0001_rollout=512_hidden=512x512_clip=0.1_temp=0.5_maxep=512_seed=0.csv
full,0.0001,512,"(512, 512)",0.1,0.5,512,1,4106.758,190.2449569411067,261.8166900840006,sweep_episode_logs/fv=full_lr=0.0001_rollout=512_hidden=512x512_clip=0.1_temp=0.5_maxep=512_seed=1.csv
full,0.0001,512,"(512, 512)",0.1,0.5,512,2,5331.6284,191.38867373825718,257.3191305419896,sweep_episode_logs/fv=full_lr=0.0001_rollout=512_hidden=512x512_clip=0.1_temp=0.5_maxep=512_seed=2.csv
full,0.0001,512,"(512, 512)",0.25,0.5,512,0,12115.818,198.83465456291134,256.21190979203675,sweep_episode_logs/fv=full_lr=0.0001_rollout=512_hidden=512x512_clip=0.25_temp=0.5_maxep=512_seed=0.csv
full,0.0001,512,"(512, 512)",0.25,0.5,512,1,6842.8022,195.0730705143796,256.665976499964,sweep_episode_logs/fv=full_lr=0.0001_rollout=512_hidden=512x512_clip=0.25_temp=0.5_maxep=512_seed=1.csv
full,0.0001,512,"(512, 512)",0.25,0.5,512,2,11231.588,194.91356389641538,257.1782949999906,sweep_episode_logs/fv=full_lr=0.0001_rollout=512_hidden=512x512_clip=0.25_temp=0.5_maxep=512_seed=2.csv
full,0.0001,1024,"(128, 128)",0.2,0.5,512,0,3783.1433,191.67140326529713,253.726434583019,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=128x128_clip=0.2_temp=0.5_maxep=512_seed=0.csv
full,0.0001,1024,"(128, 128)",0.2,0.5,512,1,6250.5654,193.98888556598746,253.44195683300495,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=128x128_clip=0.2_temp=0.5_maxep=512_seed=1.csv
full,0.0001,1024,"(128, 128)",0.2,0.5,512,2,6299.4224,198.3810038025561,253.351395124977,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=128x128_clip=0.2_temp=0.5_maxep=512_seed=2.csv
full,0.0001,1024,"(128, 128)",0.1,0.5,512,0,5963.073,191.17015820759542,253.60382270801347,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=128x128_clip=0.1_temp=0.5_maxep=512_seed=0.csv
full,0.0001,1024,"(128, 128)",0.1,0.5,512,1,5052.482,194.74806658987993,252.71043487498537,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=128x128_clip=0.1_temp=0.5_maxep=512_seed=1.csv
full,0.0001,1024,"(128, 128)",0.1,0.5,512,2,4389.607,187.7303902773303,253.1860319999978,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=128x128_clip=0.1_temp=0.5_maxep=512_seed=2.csv
full,0.0001,1024,"(128, 128)",0.25,0.5,512,0,10479.49,197.62873141552208,253.19910029199673,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=128x128_clip=0.25_temp=0.5_maxep=512_seed=0.csv
full,0.0001,1024,"(128, 128)",0.25,0.5,512,1,8764.626,198.06515748659382,253.12823675002437,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=128x128_clip=0.25_temp=0.5_maxep=512_seed=1.csv
full,0.0001,1024,"(128, 128)",0.25,0.5,512,2,4800.8955,201.28565171906513,253.5145405419753,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=128x128_clip=0.25_temp=0.5_maxep=512_seed=2.csv
full,0.0001,1024,"(256, 256)",0.2,0.5,512,0,7504.75,199.1882748158401,252.55066379200434,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=256x256_clip=0.2_temp=0.5_maxep=512_seed=0.csv
full,0.0001,1024,"(256, 256)",0.2,0.5,512,1,8254.74,193.24453687148224,253.0362729159533,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=256x256_clip=0.2_temp=0.5_maxep=512_seed=1.csv
full,0.0001,1024,"(256, 256)",0.2,0.5,512,2,6575.459,196.4501321137418,252.7349624580238,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=256x256_clip=0.2_temp=0.5_maxep=512_seed=2.csv
full,0.0001,1024,"(256, 256)",0.1,0.5,512,0,5440.2466,193.20012915990768,258.4378400419955,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=256x256_clip=0.1_temp=0.5_maxep=512_seed=0.csv
full,0.0001,1024,"(256, 256)",0.1,0.5,512,1,6725.5923,191.39077900154152,258.099037625012,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=256x256_clip=0.1_temp=0.5_maxep=512_seed=1.csv
full,0.0001,1024,"(256, 256)",0.1,0.5,512,2,5452.7515,196.6224075874489,258.8046540420037,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=256x256_clip=0.1_temp=0.5_maxep=512_seed=2.csv
full,0.0001,1024,"(256, 256)",0.25,0.5,512,0,4315.3545,192.95844459360833,257.93458400003146,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=256x256_clip=0.25_temp=0.5_maxep=512_seed=0.csv
full,0.0001,1024,"(256, 256)",0.25,0.5,512,1,6572.166,199.85112930202538,258.45496649999404,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=256x256_clip=0.25_temp=0.5_maxep=512_seed=1.csv
full,0.0001,1024,"(256, 256)",0.25,0.5,512,2,3237.3574,201.33538339391765,259.0289768340299,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=256x256_clip=0.25_temp=0.5_maxep=512_seed=2.csv
full,0.0001,1024,"(512, 512)",0.2,0.5,512,0,5954.4272,199.68903625679383,259.2576122090104,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=512x512_clip=0.2_temp=0.5_maxep=512_seed=0.csv
full,0.0001,1024,"(512, 512)",0.2,0.5,512,1,5207.4927,194.94795848812447,258.99577070900705,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=512x512_clip=0.2_temp=0.5_maxep=512_seed=1.csv
full,0.0001,1024,"(512, 512)",0.2,0.5,512,2,6519.224,197.43740817645156,258.5578938340186,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=512x512_clip=0.2_temp=0.5_maxep=512_seed=2.csv
full,0.0001,1024,"(512, 512)",0.1,0.5,512,0,6228.34,190.40480645226756,258.0550086249714,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=512x512_clip=0.1_temp=0.5_maxep=512_seed=0.csv
full,0.0001,1024,"(512, 512)",0.1,0.5,512,1,5532.0674,196.62104318997132,258.8565113749937,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=512x512_clip=0.1_temp=0.5_maxep=512_seed=1.csv
full,0.0001,1024,"(512, 512)",0.1,0.5,512,2,5850.39,193.31960099074072,259.20319316600217,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=512x512_clip=0.1_temp=0.5_maxep=512_seed=2.csv
full,0.0001,1024,"(512, 512)",0.25,0.5,512,0,4898.7544,191.64469289817833,258.49006574996747,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=512x512_clip=0.25_temp=0.5_maxep=512_seed=0.csv
full,0.0001,1024,"(512, 512)",0.25,0.5,512,1,13979.189,199.32265387335949,259.05813000001945,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=512x512_clip=0.25_temp=0.5_maxep=512_seed=1.csv
full,0.0001,1024,"(512, 512)",0.25,0.5,512,2,6405.854,199.6760056777394,258.28151129197795,sweep_episode_logs/fv=full_lr=0.0001_rollout=1024_hidden=512x512_clip=0.25_temp=0.5_maxep=512_seed=2.csv
full,0.0001,2048,"(128, 128)",0.2,0.5,512,0,5046.7354,194.68687577782623,258.46506037499057,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=128x128_clip=0.2_temp=0.5_maxep=512_seed=0.csv
full,0.0001,2048,"(128, 128)",0.2,0.5,512,1,6810.0083,196.34954651157005,258.0370227500098,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=128x128_clip=0.2_temp=0.5_maxep=512_seed=1.csv
full,0.0001,2048,"(128, 128)",0.2,0.5,512,2,8229.352,194.0126137736483,258.46778179198736,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=128x128_clip=0.2_temp=0.5_maxep=512_seed=2.csv
full,0.0001,2048,"(128, 128)",0.1,0.5,512,0,5046.7983,189.25264592292385,258.1904712499818,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=128x128_clip=0.1_temp=0.5_maxep=512_seed=0.csv
full,0.0001,2048,"(128, 128)",0.1,0.5,512,1,5868.867,188.26763492269959,257.76230920798844,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=128x128_clip=0.1_temp=0.5_maxep=512_seed=1.csv
full,0.0001,2048,"(128, 128)",0.1,0.5,512,2,6347.8696,195.55926905663355,257.88939058297547,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=128x128_clip=0.1_temp=0.5_maxep=512_seed=2.csv
full,0.0001,2048,"(128, 128)",0.25,0.5,512,0,5588.779,207.08882289924568,257.57050945900846,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=128x128_clip=0.25_temp=0.5_maxep=512_seed=0.csv
full,0.0001,2048,"(128, 128)",0.25,0.5,512,1,6223.2397,203.22289891140088,257.8224560000235,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=128x128_clip=0.25_temp=0.5_maxep=512_seed=1.csv
full,0.0001,2048,"(128, 128)",0.25,0.5,512,2,6823.197,199.36198741366155,258.0352994579589,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=128x128_clip=0.25_temp=0.5_maxep=512_seed=2.csv
full,0.0001,2048,"(256, 256)",0.2,0.5,512,0,5638.0586,194.00288061111652,259.3280901660328,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=256x256_clip=0.2_temp=0.5_maxep=512_seed=0.csv
full,0.0001,2048,"(256, 256)",0.2,0.5,512,1,6008.5977,193.70637251418265,258.1272767080227,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=256x256_clip=0.2_temp=0.5_maxep=512_seed=1.csv
full,0.0001,2048,"(256, 256)",0.2,0.5,512,2,5901.202,194.52725268875628,257.87659724999685,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=256x256_clip=0.2_temp=0.5_maxep=512_seed=2.csv
full,0.0001,2048,"(256, 256)",0.1,0.5,512,0,6206.802,187.76682387017095,258.0717261249665,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=256x256_clip=0.1_temp=0.5_maxep=512_seed=0.csv
full,0.0001,2048,"(256, 256)",0.1,0.5,512,1,6439.3457,192.88285253914748,257.99548808304826,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=256x256_clip=0.1_temp=0.5_maxep=512_seed=1.csv
full,0.0001,2048,"(256, 256)",0.1,0.5,512,2,6545.6924,185.8272036950513,258.23686554201413,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=256x256_clip=0.1_temp=0.5_maxep=512_seed=2.csv
full,0.0001,2048,"(256, 256)",0.25,0.5,512,0,9413.93,188.01895567770583,258.5799946670304,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=256x256_clip=0.25_temp=0.5_maxep=512_seed=0.csv
full,0.0001,2048,"(256, 256)",0.25,0.5,512,1,6063.4214,197.50766976617984,258.05445812502876,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=256x256_clip=0.25_temp=0.5_maxep=512_seed=1.csv
full,0.0001,2048,"(256, 256)",0.25,0.5,512,2,6897.9995,195.7328706554004,225.06208795803832,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=256x256_clip=0.25_temp=0.5_maxep=512_seed=2.csv
full,0.0001,2048,"(512, 512)",0.2,0.5,512,0,4868.738,194.53560858339762,214.68953766697086,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=512x512_clip=0.2_temp=0.5_maxep=512_seed=0.csv
full,0.0001,2048,"(512, 512)",0.2,0.5,512,1,5814.607,192.71791942310836,213.90073933301028,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=512x512_clip=0.2_temp=0.5_maxep=512_seed=1.csv
full,0.0001,2048,"(512, 512)",0.2,0.5,512,2,5049.4326,199.2071586382778,214.96730120800203,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=512x512_clip=0.2_temp=0.5_maxep=512_seed=2.csv
full,0.0001,2048,"(512, 512)",0.1,0.5,512,0,5787.5903,186.6696717914785,214.40805620799074,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=512x512_clip=0.1_temp=0.5_maxep=512_seed=0.csv
full,0.0001,2048,"(512, 512)",0.1,0.5,512,1,6024.647,186.35645976073636,215.2143912500469,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=512x512_clip=0.1_temp=0.5_maxep=512_seed=1.csv
full,0.0001,2048,"(512, 512)",0.1,0.5,512,2,6100.228,187.945481916353,215.56612158403732,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=512x512_clip=0.1_temp=0.5_maxep=512_seed=2.csv
full,0.0001,2048,"(512, 512)",0.25,0.5,512,0,5150.168,200.59445047411532,215.69423449999886,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=512x512_clip=0.25_temp=0.5_maxep=512_seed=0.csv
full,0.0001,2048,"(512, 512)",0.25,0.5,512,1,8186.32,200.0029815176313,215.33241004199954,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=512x512_clip=0.25_temp=0.5_maxep=512_seed=1.csv
full,0.0001,2048,"(512, 512)",0.25,0.5,512,2,8705.064,197.73660896597085,215.6690115419915,sweep_episode_logs/fv=full_lr=0.0001_rollout=2048_hidden=512x512_clip=0.25_temp=0.5_maxep=512_seed=2.csv
full,0.0005,512,"(128, 128)",0.2,0.5,512,0,5220.73,203.46104519686997,219.74183208297472,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=128x128_clip=0.2_temp=0.5_maxep=512_seed=0.csv
full,0.0005,512,"(128, 128)",0.2,0.5,512,1,5766.473,201.37236474567663,219.53204049996566,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=128x128_clip=0.2_temp=0.5_maxep=512_seed=1.csv
full,0.0005,512,"(128, 128)",0.2,0.5,512,2,5635.373,188.27071623753335,218.9119086249848,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=128x128_clip=0.2_temp=0.5_maxep=512_seed=2.csv
full,0.0005,512,"(128, 128)",0.1,0.5,512,0,5251.1177,203.2524713186465,219.39174337498844,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=128x128_clip=0.1_temp=0.5_maxep=512_seed=0.csv
full,0.0005,512,"(128, 128)",0.1,0.5,512,1,4168.564,200.57925257168284,219.55470191600034,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=128x128_clip=0.1_temp=0.5_maxep=512_seed=1.csv
full,0.0005,512,"(128, 128)",0.1,0.5,512,2,8907.057,196.01784671001369,219.56525516702095,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=128x128_clip=0.1_temp=0.5_maxep=512_seed=2.csv
full,0.0005,512,"(128, 128)",0.25,0.5,512,0,8861.059,201.18051781693555,219.69875904195942,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=128x128_clip=0.25_temp=0.5_maxep=512_seed=0.csv
full,0.0005,512,"(128, 128)",0.25,0.5,512,1,13418.071,195.11751194277844,219.81763949996093,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=128x128_clip=0.25_temp=0.5_maxep=512_seed=1.csv
full,0.0005,512,"(128, 128)",0.25,0.5,512,2,6248.4053,196.71460091549596,218.68458404100966,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=128x128_clip=0.25_temp=0.5_maxep=512_seed=2.csv
full,0.0005,512,"(256, 256)",0.2,0.5,512,0,32343.197,207.09668989962583,218.85294358397368,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=256x256_clip=0.2_temp=0.5_maxep=512_seed=0.csv
full,0.0005,512,"(256, 256)",0.2,0.5,512,1,11990.966,206.2607153866601,219.27268774999538,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=256x256_clip=0.2_temp=0.5_maxep=512_seed=1.csv
full,0.0005,512,"(256, 256)",0.2,0.5,512,2,5615.0425,195.4228461162072,218.7523630829528,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=256x256_clip=0.2_temp=0.5_maxep=512_seed=2.csv
full,0.0005,512,"(256, 256)",0.1,0.5,512,0,6275.046,191.79909724926452,218.8955682500382,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=256x256_clip=0.1_temp=0.5_maxep=512_seed=0.csv
full,0.0005,512,"(256, 256)",0.1,0.5,512,1,3137.1216,187.4413578153231,218.9016436249949,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=256x256_clip=0.1_temp=0.5_maxep=512_seed=1.csv
full,0.0005,512,"(256, 256)",0.1,0.5,512,2,5029.586,197.9577548244821,219.72698508296162,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=256x256_clip=0.1_temp=0.5_maxep=512_seed=2.csv
full,0.0005,512,"(256, 256)",0.25,0.5,512,0,3213.4055,200.75319845531652,219.2224995829747,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=256x256_clip=0.25_temp=0.5_maxep=512_seed=0.csv
full,0.0005,512,"(256, 256)",0.25,0.5,512,1,6236.906,199.71022303034547,219.77335345797474,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=256x256_clip=0.25_temp=0.5_maxep=512_seed=1.csv
full,0.0005,512,"(256, 256)",0.25,0.5,512,2,5973.311,206.6493515209275,219.09273124998435,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=256x256_clip=0.25_temp=0.5_maxep=512_seed=2.csv
full,0.0005,512,"(512, 512)",0.2,0.5,512,0,8953.197,202.41036561073724,219.85000054095872,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=512x512_clip=0.2_temp=0.5_maxep=512_seed=0.csv
full,0.0005,512,"(512, 512)",0.2,0.5,512,1,4763.7153,204.54967158991312,219.7428600830026,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=512x512_clip=0.2_temp=0.5_maxep=512_seed=1.csv
full,0.0005,512,"(512, 512)",0.2,0.5,512,2,5188.906,192.15669775083154,220.11603695899248,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=512x512_clip=0.2_temp=0.5_maxep=512_seed=2.csv
full,0.0005,512,"(512, 512)",0.1,0.5,512,0,11263.473,189.83969915374504,219.23243899998488,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=512x512_clip=0.1_temp=0.5_maxep=512_seed=0.csv
full,0.0005,512,"(512, 512)",0.1,0.5,512,1,8205.047,188.3622485110873,219.36972387501737,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=512x512_clip=0.1_temp=0.5_maxep=512_seed=1.csv
full,0.0005,512,"(512, 512)",0.1,0.5,512,2,7431.9443,199.053085662549,219.19908975000726,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=512x512_clip=0.1_temp=0.5_maxep=512_seed=2.csv
full,0.0005,512,"(512, 512)",0.25,0.5,512,0,6597.2637,197.57740836523823,219.4191448329948,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=512x512_clip=0.25_temp=0.5_maxep=512_seed=0.csv
full,0.0005,512,"(512, 512)",0.25,0.5,512,1,6166.3022,209.26675500994824,219.10606933297822,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=512x512_clip=0.25_temp=0.5_maxep=512_seed=1.csv
full,0.0005,512,"(512, 512)",0.25,0.5,512,2,18197.938,198.16647832636943,219.23124695796287,sweep_episode_logs/fv=full_lr=0.0005_rollout=512_hidden=512x512_clip=0.25_temp=0.5_maxep=512_seed=2.csv
full,0.0005,1024,"(128, 128)",0.2,0.5,512,0,9446.308,199.52218110116368,215.67954833299154,sweep_episode_logs/fv=full_lr=0.0005_rollout=1024_hidden=128x128_clip=0.2_temp=0.5_maxep=512_seed=0.csv
full,0.0005,1024,"(128, 128)",0.2,0.5,512,1,2907.5972,197.5611607719347,216.51655887498055,sweep_episode_logs/fv=full_lr=0.0005_rollout=1024_hidden=128x128_clip=0.2_temp=0.5_maxep=512_seed=1.csv
full,0.0005,1024,"(128, 128)",0.2,0.5,512,2,5142.1074,208.35944235834958,215.28683454199927,sweep_episode_logs/fv=full_lr=0.0005_rollout=1024_hidden=128x128_clip=0.2_temp=0.5_maxep=512_seed=2.csv
full,0.0005,1024,"(128, 128)",0.1,0.5,512,0,5920.6045,196.58308346523145,216.58351758297067,sweep_episode_logs/fv=full_lr=0.0005_rollout=1024_hidden=128x128_clip=0.1_temp=0.5_maxep=512_seed=0.csv
full,0.0005,1024,"(128, 128)",0.1,0.5,512,1,5342.7944,202.42462201977568,215.6719264999847,sweep_episode_logs/fv=full_lr=0.0005_rollout=1024_hidden=128x128_clip=0.1_temp=0.5_maxep=512_seed=1.csv
full,0.0005,1024,"(128, 128)",0.1,0.5,512,2,3388.4565,198.38667605807626,216.56667745800223,sweep_episode_logs/fv=full_lr=0.0005_rollout=1024_hidden=128x128_clip=0.1_temp=0.5_maxep=512_seed=2.csv
full,0.0005,1024,"(128, 128)",0.25,0.5,512,0,26027.215,204.76086523485887,215.87299712497042,sweep_episode_logs/fv=full_lr=0.0005_rollout=1024_hidden=128x128_clip=0.25_temp=0.5_maxep=512_seed=0.csv
full,0.0005,1024,"(128, 128)",0.25,0.5,512,1,5307.9263,192.2691433066238,215.875717582996,sweep_episode_logs/fv=full_lr=0.0005_rollout=1024_hidden=128x128_clip=0.25_temp=0.5_maxep=512_seed=1.csv
full,0.0005,1024,"(128, 128)",0.25,0.5,512,2,6707.415,208.74396976558674,216.01525129197398,sweep_episode_logs/fv=full_lr=0.0005_rollout=1024_hidden=128x128_clip=0.25_temp=0.5_maxep=512_seed=2.csv
full,0.0005,1024,"(256, 256)",0.2,0.5,512,0,12034.7705,201.43439529730108,216.5620080830413,sweep_episode_logs/fv=full_lr=0.0005_rollout=1024_hidden=256x256_clip=0.2_temp=0.5_maxep=512_seed=0.csv
